transaction_id,user_id,timestamp,amount,state,lat,lon,channel,merchant_category,device_id,is_new_device,seconds_since_prev,distance_from_prev_km,hour,weekday,is_fraud
24352,838,2025-03-26 22:52:06,14.26,NY,40.7128,-74.006,POS,Travel,DEV-XV3MB8TU,0,237081.0,0.0,22,Wednesday,0
24353,838,2025-04-24 14:37:12,28.73,NY,40.7128,-74.006,POS,Travel,DEV-XV3MB8TU,0,2475906.0,0.0,14,Thursday,0
24354,838,2025-04-29 20:03:21,8.54,NY,40.7128,-74.006,Online,Gaming,DEV-XV3MB8TU,0,451569.0,0.0,20,Tuesday,0
24355,838,2025-05-14 14:39:36,18.9,NY,40.7128,-74.006,Online,Gaming,DEV-CYF43MKL,1,1276575.0,0.0,14,Wednesday,0
24356,838,2025-05-24 06:13:29,26.31,NY,40.7128,-74.006,Online,Grocery,DEV-UE8DBTPL,1,833633.0,0.0,6,Saturday,0
24357,838,2025-07-06 11:32:09,13.27,FL,25.7617,-80.1918,POS,Restaurants,DEV-XV3MB8TU,0,3734320.0,1757.96,11,Sunday,0
24358,838,2025-07-13 09:22:42,14.07,NY,40.7128,-74.006,Online,Clothing,DEV-W0S9AFMU,1,597033.0,1757.96,9,Sunday,0
24359,838,2025-07-28 12:16:23,56.31,GA,33.749,-84.388,ATM,Grocery,DEV-XV3MB8TU,0,1306421.0,1200.32,12,Monday,0
24360,839,2024-01-14 06:23:22,11.0,CA,34.0522,-118.2437,POS,Restaurants,DEV-6LORNSHS,0,,0.0,6,Sunday,0
24361,839,2024-01-30 03:45:58,18.45,CA,34.0522,-118.2437,POS,Grocery,DEV-6LORNSHS,0,1372956.0,0.0,3,Tuesday,0
24362,839,2024-02-12 07:18:26,37.7,TX,29.7604,-95.3698,Mobile,Fuel,DEV-6LORNSHS,0,1135948.0,2206.26,7,Monday,0
24363,839,2024-03-13 17:18:18,33.38,CA,34.0522,-118.2437,POS,Electronics,DEV-6LORNSHS,0,2627992.0,2206.26,17,Wednesday,0
24364,839,2024-03-31 22:49:50,39.72,CA,34.0522,-118.2437,Online,Restaurants,DEV-6LORNSHS,0,1575092.0,0.0,22,Sunday,0
24365,839,2024-05-23 00:52:58,28.64,CA,34.0522,-118.2437,POS,Luxury,DEV-6LORNSHS,0,4500188.0,0.0,0,Thursday,0
24366,839,2024-05-26 07:24:38,18.53,CA,34.0522,-118.2437,ATM,Pharmacy,DEV-6LORNSHS,0,282700.0,0.0,7,Sunday,0
24367,839,2024-06-02 00:46:25,48.74,CA,34.0522,-118.2437,POS,Grocery,DEV-6LORNSHS,0,580907.0,0.0,0,Sunday,0
24368,839,2024-06-17 09:36:49,14.77,FL,25.7617,-80.1918,Online,Fuel,DEV-6LORNSHS,0,1327824.0,3758.77,9,Monday,0
24369,839,2024-07-29 23:14:23,9.82,CA,34.0522,-118.2437,ATM,Grocery,DEV-6LORNSHS,0,3677854.0,3758.77,23,Monday,0
24370,839,2024-08-21 11:09:41,39.31,CA,34.0522,-118.2437,Online,Restaurants,DEV-6LORNSHS,0,1943718.0,0.0,11,Wednesday,0
24371,839,2024-08-28 21:46:54,23.68,GA,33.749,-84.388,Online,Restaurants,DEV-6LORNSHS,0,643033.0,3110.33,21,Wednesday,0
24372,839,2024-10-07 07:04:59,26.53,CA,34.0522,-118.2437,POS,Restaurants,DEV-6LORNSHS,0,3403085.0,3110.33,7,Monday,0
24373,839,2024-11-17 00:25:43,17.53,CA,34.0522,-118.2437,Online,Travel,DEV-6LORNSHS,0,3518444.0,0.0,0,Sunday,0
24374,839,2024-12-06 07:21:48,9.99,FL,25.7617,-80.1918,POS,Fuel,DEV-6LORNSHS,0,1666565.0,3758.77,7,Friday,0
24375,839,2025-01-23 08:56:54,10.86,CA,34.0522,-118.2437,POS,Restaurants,DEV-6LORNSHS,0,4152906.0,3758.77,8,Thursday,0
24376,839,2025-02-21 03:45:33,27.22,CA,34.0522,-118.2437,POS,Pharmacy,DEV-6LORNSHS,0,2486919.0,0.0,3,Friday,0
24377,839,2025-03-04 04:51:33,17.37,FL,25.7617,-80.1918,Online,Clothing,DEV-SJJLT05A,1,954360.0,3758.77,4,Tuesday,0
24378,839,2025-05-10 09:04:12,52.88,CA,34.0522,-118.2437,POS,Fuel,DEV-6LORNSHS,0,5803959.0,3758.77,9,Saturday,0
24379,839,2025-05-25 14:25:13,45.45,CA,34.0522,-118.2437,Online,Clothing,DEV-6LORNSHS,0,1315261.0,0.0,14,Sunday,0
24380,839,2025-06-02 02:50:29,57.61,CA,34.0522,-118.2437,POS,Restaurants,DEV-6LORNSHS,0,649516.0,0.0,2,Monday,0
24381,839,2025-07-03 00:22:50,16.31,CA,34.0522,-118.2437,Online,Clothing,DEV-6LORNSHS,0,2669541.0,0.0,0,Thursday,0
24382,839,2025-07-09 07:15:42,28.29,CA,34.0522,-118.2437,Online,Grocery,DEV-6LORNSHS,0,543172.0,0.0,7,Wednesday,0
24383,840,2024-01-02 16:55:17,21.99,FL,25.7617,-80.1918,POS,Grocery,DEV-4KHVYBHJ,1,,0.0,16,Tuesday,0
24384,840,2024-01-31 01:46:13,86.96,FL,25.7617,-80.1918,POS,Restaurants,DEV-IJR9EH2C,0,2451056.0,0.0,1,Wednesday,0
24385,840,2024-03-04 17:30:03,41.01,FL,25.7617,-80.1918,POS,Electronics,DEV-IJR9EH2C,0,2907830.0,0.0,17,Monday,0
24386,840,2024-03-13 18:16:30,111.0,FL,25.7617,-80.1918,POS,Clothing,DEV-IJR9EH2C,0,780387.0,0.0,18,Wednesday,0
24387,840,2024-03-27 19:53:45,70.73,FL,25.7617,-80.1918,Online,Grocery,DEV-IJR9EH2C,0,1215435.0,0.0,19,Wednesday,0
24388,840,2024-03-28 04:11:58,50.36,FL,25.7617,-80.1918,POS,Restaurants,DEV-IJR9EH2C,0,29893.0,0.0,4,Thursday,0
24389,840,2024-04-20 01:02:02,53.06,TX,29.7604,-95.3698,Online,Electronics,DEV-IJR9EH2C,0,1975804.0,1556.79,1,Saturday,0
24390,840,2024-05-09 21:14:04,147.48,TX,29.7604,-95.3698,POS,Travel,DEV-IJR9EH2C,0,1714322.0,0.0,21,Thursday,0
24391,840,2024-05-30 13:30:04,135.53,CA,34.0522,-118.2437,POS,Electronics,DEV-IJR9EH2C,0,1786560.0,2206.26,13,Thursday,0
24392,840,2024-06-11 04:53:18,62.54,MA,42.3601,-71.0589,Online,Restaurants,DEV-IJR9EH2C,0,1005794.0,4169.61,4,Tuesday,0
24393,840,2024-07-31 11:31:32,67.68,FL,25.7617,-80.1918,POS,Fuel,DEV-IJR9EH2C,0,4343894.0,2025.34,11,Wednesday,0
24394,840,2024-08-07 05:12:53,100.78,WA,47.6062,-122.3321,POS,Fuel,DEV-V9LH5ZR5,1,582081.0,4396.1,5,Wednesday,0
24395,840,2024-08-09 00:19:36,85.07,FL,25.7617,-80.1918,Online,Pharmacy,DEV-IJR9EH2C,0,155203.0,4396.1,0,Friday,0
24396,840,2024-08-13 03:31:33,74.49,PA,39.9526,-75.1652,POS,GiftCards,DEV-UJQYUJOM,1,357117.0,1645.54,3,Tuesday,0
24397,840,2024-09-27 19:56:41,30.94,TX,29.7604,-95.3698,POS,Grocery,DEV-IJR9EH2C,0,3947108.0,2156.27,19,Friday,0
24398,840,2024-10-01 00:21:40,69.91,FL,25.7617,-80.1918,ATM,Grocery,DEV-IJR9EH2C,0,275099.0,1556.79,0,Tuesday,0
24399,840,2024-10-23 07:30:49,38.55,FL,25.7617,-80.1918,Online,GiftCards,DEV-IJR9EH2C,0,1926549.0,0.0,7,Wednesday,0
24400,840,2024-12-02 03:45:48,256.85,FL,25.7617,-80.1918,POS,Grocery,DEV-IJR9EH2C,0,3442499.0,0.0,3,Monday,0
24401,840,2024-12-27 01:28:50,69.62,FL,25.7617,-80.1918,Online,Restaurants,DEV-IJR9EH2C,0,2151782.0,0.0,1,Friday,0
24402,840,2024-12-29 08:36:41,98.94,WA,47.6062,-122.3321,Online,Fuel,DEV-IJR9EH2C,0,198471.0,4396.1,8,Sunday,0
24403,840,2025-02-05 01:44:34,67.44,FL,25.7617,-80.1918,Online,Clothing,DEV-IJR9EH2C,0,3258473.0,4396.1,1,Wednesday,0
24404,840,2025-02-21 13:02:48,36.52,PA,39.9526,-75.1652,Online,Luxury,DEV-IJR9EH2C,0,1423094.0,1645.54,13,Friday,0
24405,840,2025-04-10 05:49:15,116.47,TX,29.7604,-95.3698,Mobile,Clothing,DEV-IJR9EH2C,0,4121187.0,2156.27,5,Thursday,0
24406,840,2025-04-13 15:19:54,196.16,FL,25.7617,-80.1918,ATM,Grocery,DEV-IJR9EH2C,0,293439.0,1556.79,15,Sunday,0
24407,840,2025-05-04 02:22:50,96.89,FL,25.7617,-80.1918,POS,Pharmacy,DEV-LUX853XV,1,1767776.0,0.0,2,Sunday,0
24408,840,2025-05-23 07:09:18,102.06,NY,40.7128,-74.006,Online,Luxury,DEV-IJR9EH2C,0,1658788.0,1757.96,7,Friday,0
24409,840,2025-06-26 03:01:53,37.57,TX,29.7604,-95.3698,POS,Gaming,DEV-IJR9EH2C,0,2922755.0,2281.34,3,Thursday,0
24410,840,2025-08-05 22:21:48,30.19,FL,25.7617,-80.1918,Online,Gaming,DEV-IJR9EH2C,0,3525595.0,1556.79,22,Tuesday,0
24411,841,2024-01-07 09:48:24,15.89,MA,42.3601,-71.0589,Online,Restaurants,DEV-SYJC1DRI,0,,0.0,9,Sunday,0
24412,841,2024-01-22 17:42:05,103.52,MA,42.3601,-71.0589,Online,Travel,DEV-SYJC1DRI,0,1324421.0,0.0,17,Monday,0
24413,841,2024-02-23 12:56:18,20.41,MA,42.3601,-71.0589,Online,Gaming,DEV-SYJC1DRI,0,2747653.0,0.0,12,Friday,0
24414,841,2024-02-27 21:57:41,35.22,NY,40.7128,-74.006,POS,Pharmacy,DEV-SYJC1DRI,0,378083.0,306.11,21,Tuesday,0
24415,841,2024-03-22 04:12:42,33.16,TX,29.7604,-95.3698,POS,Gaming,DEV-SYJC1DRI,0,2009701.0,2281.34,4,Friday,0
24416,841,2024-04-27 21:02:54,31.54,CA,34.0522,-118.2437,POS,Electronics,DEV-SYJC1DRI,0,3171012.0,2206.26,21,Saturday,0
24417,841,2024-05-30 22:06:49,30.82,MA,42.3601,-71.0589,POS,GiftCards,DEV-SYJC1DRI,0,2855035.0,4169.61,22,Thursday,0
24418,841,2024-06-11 07:26:24,8.93,MA,42.3601,-71.0589,POS,GiftCards,DEV-SYJC1DRI,0,983975.0,0.0,7,Tuesday,0
24419,841,2024-06-22 15:07:59,53.64,MA,42.3601,-71.0589,POS,Fuel,DEV-SYJC1DRI,0,978095.0,0.0,15,Saturday,0
24420,841,2024-09-11 20:40:41,45.76,AZ,33.4484,-112.074,POS,Gaming,DEV-SYJC1DRI,0,7018362.0,3693.71,20,Wednesday,0
24421,841,2024-09-16 18:41:48,56.2,MA,42.3601,-71.0589,ATM,GiftCards,DEV-SYJC1DRI,0,424867.0,3693.71,18,Monday,0
24422,841,2024-10-17 22:39:23,121.07,MA,42.3601,-71.0589,Mobile,Grocery,DEV-SYJC1DRI,0,2692655.0,0.0,22,Thursday,0
24423,841,2024-11-02 09:02:36,72.18,NY,40.7128,-74.006,Online,Electronics,DEV-SYJC1DRI,0,1333393.0,306.11,9,Saturday,0
24424,841,2024-12-13 15:34:03,81.16,MA,42.3601,-71.0589,POS,Luxury,DEV-SYJC1DRI,0,3565887.0,306.11,15,Friday,0
24425,841,2025-01-14 13:59:49,23.74,MA,42.3601,-71.0589,Mobile,Grocery,DEV-SYJC1DRI,0,2759146.0,0.0,13,Tuesday,0
24426,841,2025-01-26 18:58:40,46.89,FL,25.7617,-80.1918,ATM,Gaming,DEV-SYJC1DRI,0,1054731.0,2025.34,18,Sunday,0
24427,841,2025-02-11 04:47:37,43.79,NY,40.7128,-74.006,POS,Restaurants,DEV-SYJC1DRI,0,1331337.0,1757.96,4,Tuesday,0
24428,841,2025-02-11 08:33:46,24.81,MA,42.3601,-71.0589,Online,Electronics,DEV-ZO5HFWSD,1,13569.0,306.11,8,Tuesday,0
24429,841,2025-03-07 09:16:45,13.72,MA,42.3601,-71.0589,Mobile,Clothing,DEV-SYJC1DRI,0,2076179.0,0.0,9,Friday,0
24430,841,2025-04-24 08:17:53,23.56,GA,33.749,-84.388,POS,Pharmacy,DEV-SYJC1DRI,0,4143668.0,1506.4,8,Thursday,0
24431,841,2025-05-18 09:10:20,31.96,MA,42.3601,-71.0589,POS,Fuel,DEV-SYJC1DRI,0,2076747.0,1506.4,9,Sunday,0
24432,841,2025-05-28 00:51:12,9.55,MA,42.3601,-71.0589,POS,Gaming,DEV-SYJC1DRI,0,834052.0,0.0,0,Wednesday,0
24433,841,2025-06-05 21:07:51,35.05,CA,34.0522,-118.2437,POS,GiftCards,DEV-SYJC1DRI,0,764199.0,4169.61,21,Thursday,0
24434,841,2025-06-21 11:03:35,49.72,WA,47.6062,-122.3321,Mobile,Electronics,DEV-SYJC1DRI,0,1346144.0,1545.31,11,Saturday,0
24435,841,2025-06-25 00:01:54,28.84,MA,42.3601,-71.0589,POS,Gaming,DEV-SYJC1DRI,0,305899.0,4000.07,0,Wednesday,0
24436,842,2024-01-11 01:02:50,61.64,TX,29.7604,-95.3698,POS,Clothing,DEV-OMIHFSC9,1,,0.0,1,Thursday,0
24437,842,2024-01-31 19:59:11,36.42,IL,41.8781,-87.6298,ATM,Gaming,DEV-J2FKQJEC,1,1796181.0,1515.81,19,Wednesday,0
24438,842,2024-03-01 11:20:19,23.43,WA,47.6062,-122.3321,ATM,Travel,DEV-SE6X38JU,1,2560868.0,2788.86,11,Friday,0
24439,842,2024-03-05 03:28:40,47.82,FL,25.7617,-80.1918,Online,Luxury,DEV-6RJFRBF5,0,317301.0,4396.1,3,Tuesday,0
24440,842,2024-05-03 02:22:19,9.87,CA,34.0522,-118.2437,Mobile,Grocery,DEV-6RJFRBF5,0,5093619.0,3758.77,2,Friday,0
24441,842,2024-07-05 04:55:30,34.22,CA,34.0522,-118.2437,Mobile,Electronics,DEV-6RJFRBF5,0,5452391.0,0.0,4,Friday,0
24442,842,2024-09-03 05:16:15,7.83,NY,40.7128,-74.006,ATM,Grocery,DEV-6RJFRBF5,0,5185245.0,3935.75,5,Tuesday,0
24443,842,2024-09-07 16:14:12,19.72,FL,25.7617,-80.1918,Online,Travel,DEV-6RJFRBF5,0,385077.0,1757.96,16,Saturday,0
24444,842,2024-09-14 17:54:14,11.62,AZ,33.4484,-112.074,Mobile,Restaurants,DEV-3T814CD7,1,610802.0,3184.64,17,Saturday,0
24445,842,2024-10-14 12:25:55,58.11,CA,34.0522,-118.2437,Mobile,Grocery,DEV-XHHNSQW6,1,2572301.0,574.27,12,Monday,0
24446,842,2024-10-25 09:34:09,33.18,CA,34.0522,-118.2437,Online,Grocery,DEV-6RJFRBF5,0,940094.0,0.0,9,Friday,0
24447,842,2024-10-30 08:43:15,17.94,CA,34.0522,-118.2437,Mobile,Restaurants,DEV-QFIF5GGB,1,428946.0,0.0,8,Wednesday,0
24448,842,2024-11-25 15:58:46,49.86,CA,34.0522,-118.2437,POS,Grocery,DEV-6RJFRBF5,0,2272531.0,0.0,15,Monday,0
24449,842,2024-11-27 22:10:19,16.04,CA,34.0522,-118.2437,Online,Clothing,DEV-JCC1S7JN,1,195093.0,0.0,22,Wednesday,0
24450,842,2024-12-14 04:51:06,47.79,FL,25.7617,-80.1918,Mobile,Fuel,DEV-6RJFRBF5,0,1406447.0,3758.77,4,Saturday,0
24451,842,2024-12-24 16:44:34,52.0,IL,41.8781,-87.6298,POS,Fuel,DEV-6RJFRBF5,0,906808.0,1917.31,16,Tuesday,0
24452,842,2024-12-26 16:51:44,17.83,CA,34.0522,-118.2437,ATM,Pharmacy,DEV-6RJFRBF5,0,173230.0,2803.97,16,Thursday,0
24453,842,2025-03-20 22:35:03,29.32,PA,39.9526,-75.1652,POS,Travel,DEV-6RJFRBF5,0,7278199.0,3843.45,22,Thursday,0
24454,842,2025-07-07 15:16:25,48.12,CA,34.0522,-118.2437,POS,Gaming,DEV-DHCSQIDZ,1,9391282.0,3843.45,15,Monday,0
24455,842,2025-07-15 08:19:35,27.9,GA,33.749,-84.388,Online,Electronics,DEV-6RJFRBF5,0,666190.0,3110.33,8,Tuesday,0
24456,843,2024-01-30 10:54:32,46.32,AZ,33.4484,-112.074,POS,Travel,DEV-RVIJAO00,0,,0.0,10,Tuesday,0
24457,843,2024-02-09 23:10:05,36.87,AZ,33.4484,-112.074,Mobile,Grocery,DEV-RVIJAO00,0,908133.0,0.0,23,Friday,0
24458,843,2024-04-05 11:10:06,52.65,MA,42.3601,-71.0589,POS,Grocery,DEV-RVIJAO00,0,4795201.0,3693.71,11,Friday,0
24459,843,2024-04-11 14:35:24,59.2,FL,25.7617,-80.1918,POS,Electronics,DEV-RVIJAO00,0,530718.0,2025.34,14,Thursday,0
24460,843,2024-04-13 09:12:52,17.71,AZ,33.4484,-112.074,Mobile,Grocery,DEV-RVIJAO00,0,153448.0,3184.64,9,Saturday,0
24461,843,2024-04-19 06:07:51,73.33,AZ,33.4484,-112.074,Online,Clothing,DEV-RVIJAO00,0,507299.0,0.0,6,Friday,0
24462,843,2024-04-25 06:32:18,94.44,AZ,33.4484,-112.074,Mobile,Restaurants,DEV-0508EOQG,1,519867.0,0.0,6,Thursday,0
24463,843,2024-05-23 23:00:42,36.38,AZ,33.4484,-112.074,Mobile,Electronics,DEV-RVIJAO00,0,2478504.0,0.0,23,Thursday,0
24464,843,2024-06-26 18:44:06,16.49,AZ,33.4484,-112.074,Mobile,Luxury,DEV-RVIJAO00,0,2922204.0,0.0,18,Wednesday,0
24465,843,2024-07-14 10:17:08,28.9,CA,34.0522,-118.2437,POS,Electronics,DEV-RVIJAO00,0,1524782.0,574.27,10,Sunday,0
24466,843,2024-07-24 18:03:29,39.08,FL,25.7617,-80.1918,ATM,Gaming,DEV-RVIJAO00,0,891981.0,3758.77,18,Wednesday,0
24467,843,2024-07-30 07:22:08,40.8,AZ,33.4484,-112.074,Online,Travel,DEV-RVIJAO00,0,479919.0,3184.64,7,Tuesday,0
24468,843,2024-08-19 21:13:59,92.53,AZ,33.4484,-112.074,Mobile,Grocery,DEV-RVIJAO00,0,1777911.0,0.0,21,Monday,0
24469,843,2024-09-10 14:53:15,125.69,WA,47.6062,-122.3321,POS,Restaurants,DEV-RVIJAO00,0,1877956.0,1793.58,14,Tuesday,0
24470,843,2024-09-21 07:56:18,84.34,AZ,33.4484,-112.074,POS,Pharmacy,DEV-RVIJAO00,0,925383.0,1793.58,7,Saturday,0
24471,843,2024-10-02 16:48:18,74.93,AZ,33.4484,-112.074,Online,Clothing,DEV-RVIJAO00,0,982320.0,0.0,16,Wednesday,0
24472,843,2024-10-27 10:46:24,23.94,AZ,33.4484,-112.074,POS,GiftCards,DEV-RVIJAO00,0,2138286.0,0.0,10,Sunday,0
24473,843,2024-11-12 13:46:21,35.32,TX,29.7604,-95.3698,Mobile,Pharmacy,DEV-RVIJAO00,0,1393197.0,1632.17,13,Tuesday,0
24474,843,2024-11-23 05:33:47,23.66,TX,29.7604,-95.3698,POS,Gaming,DEV-RVIJAO00,0,920846.0,0.0,5,Saturday,0
24475,843,2024-11-26 17:48:54,18.68,MA,42.3601,-71.0589,POS,Grocery,DEV-RVIJAO00,0,303307.0,2581.33,17,Tuesday,0
24476,843,2024-12-22 19:12:52,24.08,IL,41.8781,-87.6298,Mobile,Luxury,DEV-RVIJAO00,0,2251438.0,1365.64,19,Sunday,0
24477,843,2025-01-14 04:26:23,23.97,AZ,33.4484,-112.074,Online,Restaurants,DEV-RVIJAO00,0,1934011.0,2336.34,4,Tuesday,0
24478,843,2025-02-17 14:34:32,25.38,AZ,33.4484,-112.074,Online,Grocery,DEV-RVIJAO00,0,2974089.0,0.0,14,Monday,0
24479,843,2025-03-02 08:40:48,54.65,NY,40.7128,-74.006,POS,Fuel,DEV-RVIJAO00,0,1101976.0,3443.7,8,Sunday,0
24480,843,2025-06-02 05:47:57,56.13,IL,41.8781,-87.6298,Online,Electronics,DEV-1U2ZAM1Z,1,7938429.0,1144.29,5,Monday,0
24481,843,2025-06-06 07:51:06,12.29,CA,34.0522,-118.2437,Mobile,Grocery,DEV-RVIJAO00,0,352989.0,2803.97,7,Friday,0
24482,844,2024-01-16 00:11:48,26.66,FL,25.7617,-80.1918,Mobile,Restaurants,DEV-7XM1O94Z,1,,0.0,0,Tuesday,0
24483,844,2024-01-18 12:56:13,6.14,FL,25.7617,-80.1918,POS,Travel,DEV-SV48VB5F,0,218665.0,0.0,12,Thursday,0
24484,844,2024-03-02 02:17:52,17.59,NY,40.7128,-74.006,POS,Restaurants,DEV-SV48VB5F,0,3763299.0,1757.96,2,Saturday,0
24485,844,2024-03-02 05:02:33,31.2,MA,42.3601,-71.0589,POS,Electronics,DEV-SV48VB5F,0,9881.0,306.11,5,Saturday,0
24486,844,2024-05-28 18:22:05,6.65,FL,25.7617,-80.1918,POS,Clothing,DEV-O7YRWLM9,1,7564772.0,2025.34,18,Tuesday,0
24487,844,2024-06-28 12:46:02,14.97,CA,34.0522,-118.2437,POS,Travel,DEV-SV48VB5F,0,2658237.0,3758.77,12,Friday,0
24488,844,2024-07-04 00:57:37,12.99,FL,25.7617,-80.1918,POS,Restaurants,DEV-SV48VB5F,0,475895.0,3758.77,0,Thursday,0
24489,844,2024-08-03 21:20:06,55.27,FL,25.7617,-80.1918,Online,Fuel,DEV-SV48VB5F,0,2665349.0,0.0,21,Saturday,0
24490,844,2024-08-19 16:22:21,30.48,IL,41.8781,-87.6298,POS,Grocery,DEV-SV48VB5F,0,1364535.0,1917.31,16,Monday,0
24491,844,2024-09-05 20:46:49,18.22,FL,25.7617,-80.1918,Online,Electronics,DEV-SV48VB5F,0,1484668.0,1917.31,20,Thursday,0
24492,844,2024-09-08 14:48:09,15.36,FL,25.7617,-80.1918,Mobile,Restaurants,DEV-SV48VB5F,0,237680.0,0.0,14,Sunday,0
24493,844,2024-09-09 07:59:48,23.18,AZ,33.4484,-112.074,Online,Clothing,DEV-SV48VB5F,0,61899.0,3184.64,7,Monday,0
24494,844,2024-09-25 04:24:18,13.65,FL,25.7617,-80.1918,POS,Fuel,DEV-SV48VB5F,0,1369470.0,3184.64,4,Wednesday,0
24495,844,2024-10-16 14:27:47,21.84,FL,25.7617,-80.1918,Mobile,Gaming,DEV-SV48VB5F,0,1850609.0,0.0,14,Wednesday,0
24496,844,2024-10-22 04:54:23,27.84,FL,25.7617,-80.1918,Mobile,Grocery,DEV-SV48VB5F,0,483996.0,0.0,4,Tuesday,0
24497,844,2024-10-29 01:16:16,14.45,FL,25.7617,-80.1918,POS,Gaming,DEV-SV48VB5F,0,591713.0,0.0,1,Tuesday,0
24498,844,2024-10-31 00:39:39,30.19,GA,33.749,-84.388,Online,Clothing,DEV-SV48VB5F,0,170603.0,975.88,0,Thursday,0
24499,844,2024-12-05 21:15:09,14.87,TX,29.7604,-95.3698,ATM,Grocery,DEV-WQ7K7GRJ,1,3098130.0,1128.26,21,Thursday,0
24500,844,2024-12-11 22:41:55,31.23,TX,29.7604,-95.3698,Online,Travel,DEV-SV48VB5F,0,523606.0,0.0,22,Wednesday,0
24501,844,2025-01-06 18:15:40,7.55,FL,25.7617,-80.1918,Online,Travel,DEV-SV48VB5F,0,2230425.0,1556.79,18,Monday,0
24502,844,2025-01-13 18:22:58,11.79,FL,25.7617,-80.1918,Online,Grocery,DEV-CW2026C4,1,605238.0,0.0,18,Monday,0
24503,844,2025-03-14 23:58:22,18.53,FL,25.7617,-80.1918,Mobile,Restaurants,DEV-SV48VB5F,0,5204124.0,0.0,23,Friday,0
24504,844,2025-03-27 07:27:36,8.79,TX,29.7604,-95.3698,POS,Restaurants,DEV-SV48VB5F,0,1063754.0,1556.79,7,Thursday,0
24505,844,2025-04-14 22:34:05,26.9,FL,25.7617,-80.1918,ATM,Gaming,DEV-SV48VB5F,0,1609589.0,1556.79,22,Monday,0
24506,844,2025-04-25 16:58:20,36.92,FL,25.7617,-80.1918,Online,Electronics,DEV-SV48VB5F,0,930255.0,0.0,16,Friday,0
24507,844,2025-05-06 13:20:39,24.76,FL,25.7617,-80.1918,Online,Electronics,DEV-5DO2SHLG,1,937339.0,0.0,13,Tuesday,0
24508,844,2025-05-13 10:47:36,29.16,MA,42.3601,-71.0589,POS,Grocery,DEV-SV48VB5F,0,595617.0,2025.34,10,Tuesday,0
24509,844,2025-05-17 15:03:37,15.7,FL,25.7617,-80.1918,POS,Electronics,DEV-SV48VB5F,0,360961.0,2025.34,15,Saturday,0
24510,844,2025-05-28 04:15:35,14.79,WA,47.6062,-122.3321,Mobile,Gaming,DEV-SV48VB5F,0,911518.0,4396.1,4,Wednesday,0
24511,844,2025-06-25 03:41:47,55.81,FL,25.7617,-80.1918,ATM,Clothing,DEV-SV48VB5F,0,2417172.0,4396.1,3,Wednesday,0
24512,844,2025-07-21 21:36:59,31.07,FL,25.7617,-80.1918,Online,Travel,DEV-BNFFNJOP,1,2310912.0,0.0,21,Monday,0
24513,844,2025-07-23 09:10:03,37.25,FL,25.7617,-80.1918,Online,Gaming,DEV-SV48VB5F,0,127984.0,0.0,9,Wednesday,0
24514,845,2024-01-02 12:22:35,26.66,AZ,33.4484,-112.074,Online,Grocery,DEV-XW68EAH2,0,,0.0,12,Tuesday,0
24515,845,2024-01-07 18:30:48,33.8,FL,25.7617,-80.1918,POS,Electronics,DEV-XW68EAH2,0,454093.0,3184.64,18,Sunday,0
24516,845,2024-01-27 12:20:49,17.0,FL,25.7617,-80.1918,Mobile,Restaurants,DEV-XW68EAH2,0,1705801.0,0.0,12,Saturday,0
24517,845,2024-02-08 10:53:46,26.85,FL,25.7617,-80.1918,Mobile,Restaurants,DEV-XW68EAH2,0,1031577.0,0.0,10,Thursday,0
24518,845,2024-02-18 18:11:39,22.39,MA,42.3601,-71.0589,Online,Electronics,DEV-XW68EAH2,0,890273.0,2025.34,18,Sunday,0
24519,845,2024-03-21 11:13:27,19.59,FL,25.7617,-80.1918,Online,Gaming,DEV-XW68EAH2,0,2739708.0,2025.34,11,Thursday,0
24520,845,2024-04-16 00:42:19,13.7,FL,25.7617,-80.1918,Online,Restaurants,DEV-XW68EAH2,0,2208532.0,0.0,0,Tuesday,0
24521,845,2024-04-30 15:31:21,20.38,FL,25.7617,-80.1918,Online,Restaurants,DEV-XW68EAH2,0,1262942.0,0.0,15,Tuesday,0
24522,845,2024-05-11 03:53:53,9.75,FL,25.7617,-80.1918,Online,Luxury,DEV-XW68EAH2,0,908552.0,0.0,3,Saturday,0
24523,845,2024-05-11 13:07:29,8.15,FL,25.7617,-80.1918,POS,Clothing,DEV-FYEZ3QS5,1,33216.0,0.0,13,Saturday,0
24524,845,2024-05-15 16:41:23,25.03,TX,29.7604,-95.3698,Mobile,Grocery,DEV-XW68EAH2,0,358434.0,1556.79,16,Wednesday,1
24525,845,2024-08-04 23:34:55,30.04,IL,41.8781,-87.6298,POS,Restaurants,DEV-GJJ0L2VP,1,7023212.0,1515.81,23,Sunday,0
24526,845,2024-08-14 06:22:15,46.73,FL,25.7617,-80.1918,Online,Electronics,DEV-XW68EAH2,0,802040.0,1917.31,6,Wednesday,0
24527,845,2024-09-09 04:25:04,5.62,FL,25.7617,-80.1918,POS,Gaming,DEV-XW68EAH2,0,2239369.0,0.0,4,Monday,0
24528,845,2024-09-19 17:45:05,29.54,FL,25.7617,-80.1918,POS,Restaurants,DEV-XW68EAH2,0,912001.0,0.0,17,Thursday,0
24529,845,2024-09-25 22:29:06,46.59,MA,42.3601,-71.0589,ATM,Pharmacy,DEV-XW68EAH2,0,535441.0,2025.34,22,Wednesday,0
